06.06.20;00:00;64.30;25.66;30.89;0.00
06.06.20;01:00;64.40;25.86;30.89;0.00
06.06.20;02:00;64.30;25.56;28.14;0.00
06.06.20;03:00;64.50;25.36;27.95;0.00
06.06.20;04:00;64.30;25.16;27.64;0.00
06.06.20;05:00;64.30;25.16;27.76;0.00
06.06.20;06:00;64.00;25.06;27.51;0.00
06.06.20;07:00;63.90;25.06;27.58;0.00
06.06.20;08:00;64.20;25.06;27.89;0.00
06.06.20;09:00;64.40;25.16;27.95;0.00
06.06.20;10:00;64.50;25.36;28.39;0.00
06.06.20;20:00;72.70;24.76;27.51;0.00
06.06.20;21:00;72.50;24.86;30.39;0.00
06.06.20;22:00;73.40;25.16;30.33;0.00
07.06.20;02:00;71.10;25.56;29.01;0.00
07.06.20;03:00;70.80;25.36;28.83;0.00
07.06.20;04:00;70.20;25.16;28.70;0.00
07.06.20;05:00;70.20;25.16;28.51;0.00
07.06.20;06:00;70.00;25.16;28.26;0.00
07.06.20;07:00;69.00;25.16;28.20;0.00
07.06.20;08:00;68.80;25.36;28.26;0.00
07.06.20;09:00;68.50;25.56;28.95;0.00
07.06.20;10:00;69.40;25.56;28.76;0.00
07.06.20;11:00;71.50;25.46;28.83;0.00
07.06.20;12:00;72.60;25.56;28.76;0.00
07.06.20;13:00;72.90;25.66;31.08;0.00
07.06.20;14:00;76.60;25.96;33.33;0.00
07.06.20;15:00;76.20;25.86;33.33;0.00
07.06.20;16:00;76.10;25.86;29.20;0.00
07.06.20;17:00;76.20;25.86;29.26;0.00
07.06.20;18:00;76.40;26.06;33.70;0.00
07.06.20;19:00;77.30;26.16;33.33;0.00
